id,start,end,energy
27,2023-02-08 06:30:00-05:00,2023-02-08 06:44:59-05:00,80.0
28,2023-02-08 06:45:00-05:00,2023-02-08 06:59:59-05:00,79.0
29,2023-02-08 07:00:00-05:00,2023-02-08 07:14:59-05:00,78.0
30,2023-02-08 07:15:00-05:00,2023-02-08 07:29:59-05:00,76.0
31,2023-02-08 07:30:00-05:00,2023-02-08 07:44:59-05:00,75.0
32,2023-02-08 07:45:00-05:00,2023-02-08 07:59:59-05:00,79.0
33,2023-02-08 08:00:00-05:00,2023-02-08 08:14:59-05:00,76.0
34,2023-02-08 08:15:00-05:00,2023-02-08 08:29:59-05:00,78.0
35,2023-02-08 08:30:00-05:00,2023-02-08 08:44:59-05:00,79.0
36,2023-02-08 08:45:00-05:00,2023-02-08 08:59:59-05:00,78.0
37,2023-02-08 09:00:00-05:00,2023-02-08 09:14:59-05:00,81.0
38,2023-02-08 09:15:00-05:00,2023-02-08 09:29:59-05:00,75.0
39,2023-02-08 09:30:00-05:00,2023-02-08 09:44:59-05:00,79.0
40,2023-02-08 09:45:00-05:00,2023-02-08 09:59:59-05:00,98.0
41,2023-02-08 10:00:00-05:00,2023-02-08 10:14:59-05:00,106.0
42,2023-02-08 10:15:00-05:00,2023-02-08 10:29:59-05:00,96.0
43,2023-02-08 10:30:00-05:00,2023-02-08 10:44:59-05:00,96.0
44,2023-02-08 10:45:00-05:00,2023-02-08 10:59:59-05:00,96.0
45,2023-02-08 11:00:00-05:00,2023-02-08 11:14:59-05:00,103.0
46,2023-02-08 11:15:00-05:00,2023-02-08 11:29:59-05:00,116.0
47,2023-02-08 11:30:00-05:00,2023-02-08 11:44:59-05:00,108.0
48,2023-02-08 11:45:00-05:00,2023-02-08 11:59:59-05:00,96.0
49,2023-02-08 12:00:00-05:00,2023-02-08 12:14:59-05:00,91.0
50,2023-02-08 12:15:00-05:00,2023-02-08 12:29:59-05:00,94.0
51,2023-02-08 12:30:00-05:00,2023-02-08 12:44:59-05:00,86.0
52,2023-02-08 12:45:00-05:00,2023-02-08 12:59:59-05:00,89.0
53,2023-02-08 13:00:00-05:00,2023-02-08 13:14:59-05:00,95.0
54,2023-02-08 13:15:00-05:00,2023-02-08 13:29:59-05:00,97.0
55,2023-02-08 13:30:00-05:00,2023-02-08 13:44:59-05:00,97.0
56,2023-02-08 13:45:00-05:00,2023-02-08 13:59:59-05:00,99.0
57,2023-02-08 14:00:00-05:00,2023-02-08 14:14:59-05:00,103.0
58,2023-02-08 14:15:00-05:00,2023-02-08 14:29:59-05:00,106.0
59,2023-02-08 14:30:00-05:00,2023-02-08 14:44:59-05:00,106.0
60,2023-02-08 14:45:00-05:00,2023-02-08 14:59:59-05:00,108.0
61,2023-02-08 15:00:00-05:00,2023-02-08 15:14:59-05:00,106.0
62,2023-02-08 15:15:00-05:00,2023-02-08 15:29:59-05:00,106.0
63,2023-02-08 15:30:00-05:00,2023-02-08 15:44:59-05:00,102.0
64,2023-02-08 15:45:00-05:00,2023-02-08 15:59:59-05:00,106.0
65,2023-02-08 16:00:00-05:00,2023-02-08 16:14:59-05:00,100.0
66,2023-02-08 16:15:00-05:00,2023-02-08 16:29:59-05:00,102.0
67,2023-02-08 16:30:00-05:00,2023-02-08 16:44:59-05:00,99.0
68,2023-02-08 16:45:00-05:00,2023-02-08 16:59:59-05:00,99.0
69,2023-02-08 17:00:00-05:00,2023-02-08 17:14:59-05:00,99.0
70,2023-02-08 17:15:00-05:00,2023-02-08 17:29:59-05:00,98.0
71,2023-02-08 17:30:00-05:00,2023-02-08 17:44:59-05:00,92.0
72,2023-02-08 17:45:00-05:00,2023-02-08 17:59:59-05:00,95.0
73,2023-02-08 18:00:00-05:00,2023-02-08 18:14:59-05:00,91.0
74,2023-02-08 18:15:00-05:00,2023-02-08 18:29:59-05:00,87.0
75,2023-02-08 18:30:00-05:00,2023-02-08 18:44:59-05:00,86.0
76,2023-02-08 18:45:00-05:00,2023-02-08 18:59:59-05:00,84.0
77,2023-02-08 19:00:00-05:00,2023-02-08 19:14:59-05:00,85.0
78,2023-02-08 19:15:00-05:00,2023-02-08 19:29:59-05:00,83.0
79,2023-02-08 19:30:00-05:00,2023-02-08 19:44:59-05:00,81.0
80,2023-02-08 19:45:00-05:00,2023-02-08 19:59:59-05:00,84.0
81,2023-02-08 20:00:00-05:00,2023-02-08 20:14:59-05:00,83.0
82,2023-02-08 20:15:00-05:00,2023-02-08 20:29:59-05:00,80.0
83,2023-02-08 20:30:00-05:00,2023-02-08 20:44:59-05:00,81.0
84,2023-02-08 20:45:00-05:00,2023-02-08 20:59:59-05:00,77.0
85,2023-02-08 21:00:00-05:00,2023-02-08 21:14:59-05:00,74.0
86,2023-02-08 21:15:00-05:00,2023-02-08 21:29:59-05:00,76.0
87,2023-02-08 21:30:00-05:00,2023-02-08 21:44:59-05:00,75.0
88,2023-02-08 21:45:00-05:00,2023-02-08 21:59:59-05:00,73.0
89,2023-02-08 22:00:00-05:00,2023-02-08 22:14:59-05:00,74.0
90,2023-02-08 22:15:00-05:00,2023-02-08 22:29:59-05:00,72.0
91,2023-02-08 22:30:00-05:00,2023-02-08 22:44:59-05:00,65.0
92,2023-02-08 22:45:00-05:00,2023-02-08 22:59:59-05:00,66.0
93,2023-02-08 23:00:00-05:00,2023-02-08 23:14:59-05:00,67.0
94,2023-02-08 23:15:00-05:00,2023-02-08 23:29:59-05:00,64.0
95,2023-02-08 23:30:00-05:00,2023-02-08 23:44:59-05:00,65.0
96,2023-02-08 23:45:00-05:00,2023-02-08 23:59:59-05:00,64.0
1,2023-02-09 00:00:00-05:00,2023-02-09 00:14:59-05:00,65.0
2,2023-02-09 00:15:00-05:00,2023-02-09 00:29:59-05:00,62.0
3,2023-02-09 00:30:00-05:00,2023-02-09 00:44:59-05:00,63.0
4,2023-02-09 00:45:00-05:00,2023-02-09 00:59:59-05:00,60.0
5,2023-02-09 01:00:00-05:00,2023-02-09 01:14:59-05:00,58.0
6,2023-02-09 01:15:00-05:00,2023-02-09 01:29:59-05:00,59.0
7,2023-02-09 01:30:00-05:00,2023-02-09 01:44:59-05:00,58.0
8,2023-02-09 01:45:00-05:00,2023-02-09 01:59:59-05:00,57.0
9,2023-02-09 02:00:00-05:00,2023-02-09 02:14:59-05:00,60.0
10,2023-02-09 02:15:00-05:00,2023-02-09 02:29:59-05:00,60.0
11,2023-02-09 02:30:00-05:00,2023-02-09 02:44:59-05:00,61.0
12,2023-02-09 02:45:00-05:00,2023-02-09 02:59:59-05:00,59.0
13,2023-02-09 03:00:00-05:00,2023-02-09 03:14:59-05:00,58.0
14,2023-02-09 03:15:00-05:00,2023-02-09 03:29:59-05:00,62.0
15,2023-02-09 03:30:00-05:00,2023-02-09 03:44:59-05:00,60.0
16,2023-02-09 03:45:00-05:00,2023-02-09 03:59:59-05:00,62.0
17,2023-02-09 04:00:00-05:00,2023-02-09 04:14:59-05:00,63.0
18,2023-02-09 04:15:00-05:00,2023-02-09 04:29:59-05:00,66.0
19,2023-02-09 04:30:00-05:00,2023-02-09 04:44:59-05:00,68.0
20,2023-02-09 04:45:00-05:00,2023-02-09 04:59:59-05:00,69.0
21,2023-02-09 05:00:00-05:00,2023-02-09 05:14:59-05:00,69.0
22,2023-02-09 05:15:00-05:00,2023-02-09 05:29:59-05:00,68.0
23,2023-02-09 05:30:00-05:00,2023-02-09 05:44:59-05:00,71.0
24,2023-02-09 05:45:00-05:00,2023-02-09 05:59:59-05:00,74.0
25,2023-02-09 06:00:00-05:00,2023-02-09 06:14:59-05:00,75.0
26,2023-02-09 06:15:00-05:00,2023-02-09 06:29:59-05:00,78.0
27,2023-02-09 06:30:00-05:00,2023-02-09 06:44:59-05:00,80.0
28,2023-02-09 06:45:00-05:00,2023-02-09 06:59:59-05:00,77.0
29,2023-02-09 07:00:00-05:00,2023-02-09 07:14:59-05:00,78.0
30,2023-02-09 07:15:00-05:00,2023-02-09 07:29:59-05:00,73.0
31,2023-02-09 07:30:00-05:00,2023-02-09 07:44:59-05:00,71.0
32,2023-02-09 07:45:00-05:00,2023-02-09 07:59:59-05:00,75.0
33,2023-02-09 08:00:00-05:00,2023-02-09 08:14:59-05:00,75.0
34,2023-02-09 08:15:00-05:00,2023-02-09 08:29:59-05:00,78.0
35,2023-02-09 08:30:00-05:00,2023-02-09 08:44:59-05:00,79.0
36,2023-02-09 08:45:00-05:00,2023-02-09 08:59:59-05:00,77.0
37,2023-02-09 09:00:00-05:00,2023-02-09 09:14:59-05:00,79.0
38,2023-02-09 09:15:00-05:00,2023-02-09 09:29:59-05:00,78.0
39,2023-02-09 09:30:00-05:00,2023-02-09 09:44:59-05:00,84.0
40,2023-02-09 09:45:00-05:00,2023-02-09 09:59:59-05:00,89.0
41,2023-02-09 10:00:00-05:00,2023-02-09 10:14:59-05:00,93.0
42,2023-02-09 10:15:00-05:00,2023-02-09 10:29:59-05:00,94.0
43,2023-02-09 10:30:00-05:00,2023-02-09 10:44:59-05:00,93.0
44,2023-02-09 10:45:00-05:00,2023-02-09 10:59:59-05:00,83.0
45,2023-02-09 11:00:00-05:00,2023-02-09 11:14:59-05:00,88.0
46,2023-02-09 11:15:00-05:00,2023-02-09 11:29:59-05:00,98.0
47,2023-02-09 11:30:00-05:00,2023-02-09 11:44:59-05:00,104.0
48,2023-02-09 11:45:00-05:00,2023-02-09 11:59:59-05:00,111.0
49,2023-02-09 12:00:00-05:00,2023-02-09 12:14:59-05:00,117.0
50,2023-02-09 12:15:00-05:00,2023-02-09 12:29:59-05:00,107.0
51,2023-02-09 12:30:00-05:00,2023-02-09 12:44:59-05:00,105.0
52,2023-02-09 12:45:00-05:00,2023-02-09 12:59:59-05:00,103.0
53,2023-02-09 13:00:00-05:00,2023-02-09 13:14:59-05:00,102.0
54,2023-02-09 13:15:00-05:00,2023-02-09 13:29:59-05:00,98.0
55,2023-02-09 13:30:00-05:00,2023-02-09 13:44:59-05:00,100.0
56,2023-02-09 13:45:00-05:00,2023-02-09 13:59:59-05:00,98.0
57,2023-02-09 14:00:00-05:00,2023-02-09 14:14:59-05:00,101.0
58,2023-02-09 14:15:00-05:00,2023-02-09 14:29:59-05:00,105.0
59,2023-02-09 14:30:00-05:00,2023-02-09 14:44:59-05:00,106.0
60,2023-02-09 14:45:00-05:00,2023-02-09 14:59:59-05:00,107.0
61,2023-02-09 15:00:00-05:00,2023-02-09 15:14:59-05:00,104.0
62,2023-02-09 15:15:00-05:00,2023-02-09 15:29:59-05:00,102.0
63,2023-02-09 15:30:00-05:00,2023-02-09 15:44:59-05:00,100.0
64,2023-02-09 15:45:00-05:00,2023-02-09 15:59:59-05:00,98.0
65,2023-02-09 16:00:00-05:00,2023-02-09 16:14:59-05:00,102.0
66,2023-02-09 16:15:00-05:00,2023-02-09 16:29:59-05:00,99.0
67,2023-02-09 16:30:00-05:00,2023-02-09 16:44:59-05:00,104.0
68,2023-02-09 16:45:00-05:00,2023-02-09 16:59:59-05:00,98.0
69,2023-02-09 17:00:00-05:00,2023-02-09 17:14:59-05:00,97.0
70,2023-02-09 17:15:00-05:00,2023-02-09 17:29:59-05:00,96.0
71,2023-02-09 17:30:00-05:00,2023-02-09 17:44:59-05:00,96.0
72,2023-02-09 17:45:00-05:00,2023-02-09 17:59:59-05:00,92.0
73,2023-02-09 18:00:00-05:00,2023-02-09 18:14:59-05:00,91.0
74,2023-02-09 18:15:00-05:00,2023-02-09 18:29:59-05:00,86.0
75,2023-02-09 18:30:00-05:00,2023-02-09 18:44:59-05:00,86.0
76,2023-02-09 18:45:00-05:00,2023-02-09 18:59:59-05:00,83.0
77,2023-02-09 19:00:00-05:00,2023-02-09 19:14:59-05:00,86.0
78,2023-02-09 19:15:00-05:00,2023-02-09 19:29:59-05:00,82.0
79,2023-02-09 19:30:00-05:00,2023-02-09 19:44:59-05:00,82.0
80,2023-02-09 19:45:00-05:00,2023-02-09 19:59:59-05:00,86.0
81,2023-02-09 20:00:00-05:00,2023-02-09 20:14:59-05:00,81.0
82,2023-02-09 20:15:00-05:00,2023-02-09 20:29:59-05:00,78.0
83,2023-02-09 20:30:00-05:00,2023-02-09 20:44:59-05:00,82.0
84,2023-02-09 20:45:00-05:00,2023-02-09 20:59:59-05:00,79.0
85,2023-02-09 21:00:00-05:00,2023-02-09 21:14:59-05:00,79.0
86,2023-02-09 21:15:00-05:00,2023-02-09 21:29:59-05:00,78.0
87,2023-02-09 21:30:00-05:00,2023-02-09 21:44:59-05:00,81.0
88,2023-02-09 21:45:00-05:00,2023-02-09 21:59:59-05:00,76.0
89,2023-02-09 22:00:00-05:00,2023-02-09 22:14:59-05:00,74.0
90,2023-02-09 22:15:00-05:00,2023-02-09 22:29:59-05:00,71.0
91,2023-02-09 22:30:00-05:00,2023-02-09 22:44:59-05:00,67.0
92,2023-02-09 22:45:00-05:00,2023-02-09 22:59:59-05:00,66.0
93,2023-02-09 23:00:00-05:00,2023-02-09 23:14:59-05:00,64.0
94,2023-02-09 23:15:00-05:00,2023-02-09 23:29:59-05:00,59.0
95,2023-02-09 23:30:00-05:00,2023-02-09 23:44:59-05:00,67.0
96,2023-02-09 23:45:00-05:00,2023-02-09 23:59:59-05:00,69.0
1,2023-02-10 00:00:00-05:00,2023-02-10 00:14:59-05:00,68.0
2,2023-02-10 00:15:00-05:00,2023-02-10 00:29:59-05:00,67.0
3,2023-02-10 00:30:00-05:00,2023-02-10 00:44:59-05:00,64.0
4,2023-02-10 00:45:00-05:00,2023-02-10 00:59:59-05:00,64.0
5,2023-02-10 01:00:00-05:00,2023-02-10 01:14:59-05:00,63.0
6,2023-02-10 01:15:00-05:00,2023-02-10 01:29:59-05:00,56.0
7,2023-02-10 01:30:00-05:00,2023-02-10 01:44:59-05:00,60.0
8,2023-02-10 01:45:00-05:00,2023-02-10 01:59:59-05:00,60.0
9,2023-02-10 02:00:00-05:00,2023-02-10 02:14:59-05:00,59.0
10,2023-02-10 02:15:00-05:00,2023-02-10 02:29:59-05:00,63.0
11,2023-02-10 02:30:00-05:00,2023-02-10 02:44:59-05:00,68.0
12,2023-02-10 02:45:00-05:00,2023-02-10 02:59:59-05:00,66.0
13,2023-02-10 03:00:00-05:00,2023-02-10 03:14:59-05:00,64.0
14,2023-02-10 03:15:00-05:00,2023-02-10 03:29:59-05:00,66.0
15,2023-02-10 03:30:00-05:00,2023-02-10 03:44:59-05:00,65.0
16,2023-02-10 03:45:00-05:00,2023-02-10 03:59:59-05:00,65.0
17,2023-02-10 04:00:00-05:00,2023-02-10 04:14:59-05:00,67.0
18,2023-02-10 04:15:00-05:00,2023-02-10 04:29:59-05:00,66.0
19,2023-02-10 04:30:00-05:00,2023-02-10 04:44:59-05:00,68.0
20,2023-02-10 04:45:00-05:00,2023-02-10 04:59:59-05:00,65.0
21,2023-02-10 05:00:00-05:00,2023-02-10 05:14:59-05:00,67.0
22,2023-02-10 05:15:00-05:00,2023-02-10 05:29:59-05:00,67.0
23,2023-02-10 05:30:00-05:00,2023-02-10 05:44:59-05:00,71.0
24,2023-02-10 05:45:00-05:00,2023-02-10 05:59:59-05:00,68.0
25,2023-02-10 06:00:00-05:00,2023-02-10 06:14:59-05:00,74.0
26,2023-02-10 06:15:00-05:00,2023-02-10 06:29:59-05:00,78.0
27,2023-02-10 06:30:00-05:00,2023-02-10 06:44:59-05:00,84.0
28,2023-02-10 06:45:00-05:00,2023-02-10 06:59:59-05:00,75.0
29,2023-02-10 07:00:00-05:00,2023-02-10 07:14:59-05:00,73.0
30,2023-02-10 07:15:00-05:00,2023-02-10 07:29:59-05:00,68.0
31,2023-02-10 07:30:00-05:00,2023-02-10 07:44:59-05:00,72.0
32,2023-02-10 07:45:00-05:00,2023-02-10 07:59:59-05:00,70.0
33,2023-02-10 08:00:00-05:00,2023-02-10 08:14:59-05:00,71.0
34,2023-02-10 08:15:00-05:00,2023-02-10 08:29:59-05:00,74.0
35,2023-02-10 08:30:00-05:00,2023-02-10 08:44:59-05:00,76.0
36,2023-02-10 08:45:00-05:00,2023-02-10 08:59:59-05:00,75.0
37,2023-02-10 09:00:00-05:00,2023-02-10 09:14:59-05:00,80.0
38,2023-02-10 09:15:00-05:00,2023-02-10 09:29:59-05:00,82.0
39,2023-02-10 09:30:00-05:00,2023-02-10 09:44:59-05:00,83.0
40,2023-02-10 09:45:00-05:00,2023-02-10 09:59:59-05:00,87.0
41,2023-02-10 10:00:00-05:00,2023-02-10 10:14:59-05:00,86.0
42,2023-02-10 10:15:00-05:00,2023-02-10 10:29:59-05:00,86.0
43,2023-02-10 10:30:00-05:00,2023-02-10 10:44:59-05:00,86.0
44,2023-02-10 10:45:00-05:00,2023-02-10 10:59:59-05:00,86.0
45,2023-02-10 11:00:00-05:00,2023-02-10 11:14:59-05:00,89.0
46,2023-02-10 11:15:00-05:00,2023-02-10 11:29:59-05:00,93.0
47,2023-02-10 11:30:00-05:00,2023-02-10 11:44:59-05:00,94.0
48,2023-02-10 11:45:00-05:00,2023-02-10 11:59:59-05:00,97.0
49,2023-02-10 12:00:00-05:00,2023-02-10 12:14:59-05:00,100.0
50,2023-02-10 12:15:00-05:00,2023-02-10 12:29:59-05:00,96.0
51,2023-02-10 12:30:00-05:00,2023-02-10 12:44:59-05:00,93.0
52,2023-02-10 12:45:00-05:00,2023-02-10 12:59:59-05:00,94.0
53,2023-02-10 13:00:00-05:00,2023-02-10 13:14:59-05:00,96.0
54,2023-02-10 13:15:00-05:00,2023-02-10 13:29:59-05:00,98.0
55,2023-02-10 13:30:00-05:00,2023-02-10 13:44:59-05:00,106.0
56,2023-02-10 13:45:00-05:00,2023-02-10 13:59:59-05:00,109.0
57,2023-02-10 14:00:00-05:00,2023-02-10 14:14:59-05:00,102.0
58,2023-02-10 14:15:00-05:00,2023-02-10 14:29:59-05:00,96.0
59,2023-02-10 14:30:00-05:00,2023-02-10 14:44:59-05:00,98.0
60,2023-02-10 14:45:00-05:00,2023-02-10 14:59:59-05:00,94.0
61,2023-02-10 15:00:00-05:00,2023-02-10 15:14:59-05:00,96.0
62,2023-02-10 15:15:00-05:00,2023-02-10 15:29:59-05:00,102.0
63,2023-02-10 15:30:00-05:00,2023-02-10 15:44:59-05:00,105.0
64,2023-02-10 15:45:00-05:00,2023-02-10 15:59:59-05:00,110.0
65,2023-02-10 16:00:00-05:00,2023-02-10 16:14:59-05:00,102.0
66,2023-02-10 16:15:00-05:00,2023-02-10 16:29:59-05:00,98.0
67,2023-02-10 16:30:00-05:00,2023-02-10 16:44:59-05:00,99.0
68,2023-02-10 16:45:00-05:00,2023-02-10 16:59:59-05:00,96.0
69,2023-02-10 17:00:00-05:00,2023-02-10 17:14:59-05:00,92.0
70,2023-02-10 17:15:00-05:00,2023-02-10 17:29:59-05:00,88.0
71,2023-02-10 17:30:00-05:00,2023-02-10 17:44:59-05:00,91.0
72,2023-02-10 17:45:00-05:00,2023-02-10 17:59:59-05:00,87.0
73,2023-02-10 18:00:00-05:00,2023-02-10 18:14:59-05:00,86.0
74,2023-02-10 18:15:00-05:00,2023-02-10 18:29:59-05:00,85.0
75,2023-02-10 18:30:00-05:00,2023-02-10 18:44:59-05:00,84.0
76,2023-02-10 18:45:00-05:00,2023-02-10 18:59:59-05:00,80.0
77,2023-02-10 19:00:00-05:00,2023-02-10 19:14:59-05:00,81.0
78,2023-02-10 19:15:00-05:00,2023-02-10 19:29:59-05:00,78.0
79,2023-02-10 19:30:00-05:00,2023-02-10 19:44:59-05:00,77.0
80,2023-02-10 19:45:00-05:00,2023-02-10 19:59:59-05:00,79.0
81,2023-02-10 20:00:00-05:00,2023-02-10 20:14:59-05:00,78.0
82,2023-02-10 20:15:00-05:00,2023-02-10 20:29:59-05:00,78.0
83,2023-02-10 20:30:00-05:00,2023-02-10 20:44:59-05:00,75.0
84,2023-02-10 20:45:00-05:00,2023-02-10 20:59:59-05:00,73.0
85,2023-02-10 21:00:00-05:00,2023-02-10 21:14:59-05:00,71.0
86,2023-02-10 21:15:00-05:00,2023-02-10 21:29:59-05:00,74.0
87,2023-02-10 21:30:00-05:00,2023-02-10 21:44:59-05:00,72.0
88,2023-02-10 21:45:00-05:00,2023-02-10 21:59:59-05:00,74.0
89,2023-02-10 22:00:00-05:00,2023-02-10 22:14:59-05:00,73.0
90,2023-02-10 22:15:00-05:00,2023-02-10 22:29:59-05:00,67.0
91,2023-02-10 22:30:00-05:00,2023-02-10 22:44:59-05:00,66.0
92,2023-02-10 22:45:00-05:00,2023-02-10 22:59:59-05:00,65.0
93,2023-02-10 23:00:00-05:00,2023-02-10 23:14:59-05:00,62.0
94,2023-02-10 23:15:00-05:00,2023-02-10 23:29:59-05:00,63.0
95,2023-02-10 23:30:00-05:00,2023-02-10 23:44:59-05:00,59.0
96,2023-02-10 23:45:00-05:00,2023-02-10 23:59:59-05:00,58.0
1,2023-02-11 00:00:00-05:00,2023-02-11 00:14:59-05:00,61.0
2,2023-02-11 00:15:00-05:00,2023-02-11 00:29:59-05:00,58.0
3,2023-02-11 00:30:00-05:00,2023-02-11 00:44:59-05:00,61.0
4,2023-02-11 00:45:00-05:00,2023-02-11 00:59:59-05:00,58.0
5,2023-02-11 01:00:00-05:00,2023-02-11 01:14:59-05:00,57.0
6,2023-02-11 01:15:00-05:00,2023-02-11 01:29:59-05:00,57.0
7,2023-02-11 01:30:00-05:00,2023-02-11 01:44:59-05:00,57.0
8,2023-02-11 01:45:00-05:00,2023-02-11 01:59:59-05:00,57.0
9,2023-02-11 02:00:00-05:00,2023-02-11 02:14:59-05:00,55.0
10,2023-02-11 02:15:00-05:00,2023-02-11 02:29:59-05:00,54.0
11,2023-02-11 02:30:00-05:00,2023-02-11 02:44:59-05:00,56.0
12,2023-02-11 02:45:00-05:00,2023-02-11 02:59:59-05:00,55.0
13,2023-02-11 03:00:00-05:00,2023-02-11 03:14:59-05:00,54.0
14,2023-02-11 03:15:00-05:00,2023-02-11 03:29:59-05:00,55.0
15,2023-02-11 03:30:00-05:00,2023-02-11 03:44:59-05:00,52.0
16,2023-02-11 03:45:00-05:00,2023-02-11 03:59:59-05:00,52.0
17,2023-02-11 04:00:00-05:00,2023-02-11 04:14:59-05:00,55.0
18,2023-02-11 04:15:00-05:00,2023-02-11 04:29:59-05:00,52.0
19,2023-02-11 04:30:00-05:00,2023-02-11 04:44:59-05:00,52.0
20,2023-02-11 04:45:00-05:00,2023-02-11 04:59:59-05:00,52.0
21,2023-02-11 05:00:00-05:00,2023-02-11 05:14:59-05:00,53.0
22,2023-02-11 05:15:00-05:00,2023-02-11 05:29:59-05:00,53.0
23,2023-02-11 05:30:00-05:00,2023-02-11 05:44:59-05:00,53.0
24,2023-02-11 05:45:00-05:00,2023-02-11 05:59:59-05:00,55.0
25,2023-02-11 06:00:00-05:00,2023-02-11 06:14:59-05:00,55.0
26,2023-02-11 06:15:00-05:00,2023-02-11 06:29:59-05:00,53.0
27,2023-02-11 06:30:00-05:00,2023-02-11 06:44:59-05:00,53.0
28,2023-02-11 06:45:00-05:00,2023-02-11 06:59:59-05:00,52.0
29,2023-02-11 07:00:00-05:00,2023-02-11 07:14:59-05:00,54.0
30,2023-02-11 07:15:00-05:00,2023-02-11 07:29:59-05:00,55.0
31,2023-02-11 07:30:00-05:00,2023-02-11 07:44:59-05:00,54.0
32,2023-02-11 07:45:00-05:00,2023-02-11 07:59:59-05:00,58.0
33,2023-02-11 08:00:00-05:00,2023-02-11 08:14:59-05:00,56.0
34,2023-02-11 08:15:00-05:00,2023-02-11 08:29:59-05:00,55.0
35,2023-02-11 08:30:00-05:00,2023-02-11 08:44:59-05:00,56.0
36,2023-02-11 08:45:00-05:00,2023-02-11 08:59:59-05:00,55.0
37,2023-02-11 09:00:00-05:00,2023-02-11 09:14:59-05:00,56.0
38,2023-02-11 09:15:00-05:00,2023-02-11 09:29:59-05:00,57.0
39,2023-02-11 09:30:00-05:00,2023-02-11 09:44:59-05:00,58.0
40,2023-02-11 09:45:00-05:00,2023-02-11 09:59:59-05:00,58.0
41,2023-02-11 10:00:00-05:00,2023-02-11 10:14:59-05:00,62.0
42,2023-02-11 10:15:00-05:00,2023-02-11 10:29:59-05:00,58.0
43,2023-02-11 10:30:00-05:00,2023-02-11 10:44:59-05:00,60.0
44,2023-02-11 10:45:00-05:00,2023-02-11 10:59:59-05:00,62.0
45,2023-02-11 11:00:00-05:00,2023-02-11 11:14:59-05:00,61.0
46,2023-02-11 11:15:00-05:00,2023-02-11 11:29:59-05:00,63.0
47,2023-02-11 11:30:00-05:00,2023-02-11 11:44:59-05:00,61.0
48,2023-02-11 11:45:00-05:00,2023-02-11 11:59:59-05:00,63.0
49,2023-02-11 12:00:00-05:00,2023-02-11 12:14:59-05:00,62.0
50,2023-02-11 12:15:00-05:00,2023-02-11 12:29:59-05:00,65.0
51,2023-02-11 12:30:00-05:00,2023-02-11 12:44:59-05:00,60.0
52,2023-02-11 12:45:00-05:00,2023-02-11 12:59:59-05:00,65.0
53,2023-02-11 13:00:00-05:00,2023-02-11 13:14:59-05:00,62.0
54,2023-02-11 13:15:00-05:00,2023-02-11 13:29:59-05:00,63.0
55,2023-02-11 13:30:00-05:00,2023-02-11 13:44:59-05:00,65.0
56,2023-02-11 13:45:00-05:00,2023-02-11 13:59:59-05:00,64.0
57,2023-02-11 14:00:00-05:00,2023-02-11 14:14:59-05:00,67.0
58,2023-02-11 14:15:00-05:00,2023-02-11 14:29:59-05:00,65.0
59,2023-02-11 14:30:00-05:00,2023-02-11 14:44:59-05:00,66.0
60,2023-02-11 14:45:00-05:00,2023-02-11 14:59:59-05:00,73.0
61,2023-02-11 15:00:00-05:00,2023-02-11 15:14:59-05:00,76.0
62,2023-02-11 15:15:00-05:00,2023-02-11 15:29:59-05:00,77.0
63,2023-02-11 15:30:00-05:00,2023-02-11 15:44:59-05:00,77.0
64,2023-02-11 15:45:00-05:00,2023-02-11 15:59:59-05:00,77.0
65,2023-02-11 16:00:00-05:00,2023-02-11 16:14:59-05:00,83.0
66,2023-02-11 16:15:00-05:00,2023-02-11 16:29:59-05:00,85.0
67,2023-02-11 16:30:00-05:00,2023-02-11 16:44:59-05:00,76.0
68,2023-02-11 16:45:00-05:00,2023-02-11 16:59:59-05:00,77.0
69,2023-02-11 17:00:00-05:00,2023-02-11 17:14:59-05:00,75.0
70,2023-02-11 17:15:00-05:00,2023-02-11 17:29:59-05:00,75.0
71,2023-02-11 17:30:00-05:00,2023-02-11 17:44:59-05:00,74.0
72,2023-02-11 17:45:00-05:00,2023-02-11 17:59:59-05:00,73.0
73,2023-02-11 18:00:00-05:00,2023-02-11 18:14:59-05:00,74.0
74,2023-02-11 18:15:00-05:00,2023-02-11 18:29:59-05:00,73.0
75,2023-02-11 18:30:00-05:00,2023-02-11 18:44:59-05:00,72.0
76,2023-02-11 18:45:00-05:00,2023-02-11 18:59:59-05:00,71.0
77,2023-02-11 19:00:00-05:00,2023-02-11 19:14:59-05:00,71.0
78,2023-02-11 19:15:00-05:00,2023-02-11 19:29:59-05:00,71.0
79,2023-02-11 19:30:00-05:00,2023-02-11 19:44:59-05:00,70.0
80,2023-02-11 19:45:00-05:00,2023-02-11 19:59:59-05:00,71.0
81,2023-02-11 20:00:00-05:00,2023-02-11 20:14:59-05:00,70.0
82,2023-02-11 20:15:00-05:00,2023-02-11 20:29:59-05:00,70.0
83,2023-02-11 20:30:00-05:00,2023-02-11 20:44:59-05:00,68.0
84,2023-02-11 20:45:00-05:00,2023-02-11 20:59:59-05:00,66.0
85,2023-02-11 21:00:00-05:00,2023-02-11 21:14:59-05:00,69.0
86,2023-02-11 21:15:00-05:00,2023-02-11 21:29:59-05:00,72.0
87,2023-02-11 21:30:00-05:00,2023-02-11 21:44:59-05:00,71.0
